TimingLogic - buffer
479.	0
480.	0
481.	0
482.	0
483.	0
484.	0
485.	0
486.	0
487.	0
488.	0
489.	0
490.	0
491.	0
492.	111
493.	111
494.	111
495.	111
496.	111
497.	111
498.	111
499.	111
500.	110
501.	110
502.	110
503.	110
504.	110
505.	110
506.	110
507.	110
508.	110
509.	100
510.	100
511.	100
512.	100
513.	100
514.	100
515.	100
516.	100
517.	110
518.	110
519.	110
520.	110
521.	110
522.	110
523.	110
524.	110
525.	111
526.	111
527.	111
528.	111
529.	111
530.	111
531.	111
532.	111
533.	100
534.	100
535.	100
536.	100
537.	100
538.	100
539.	100
540.	100
541.	100
542.	100
543.	100
544.	100
545.	100
546.	100
547.	100
548.	100
549.	100
550.	0
551.	0
552.	0
553.	0
554.	0
555.	0
556.	0
557.	0
558.	0
559.	0
560.	0
561.	0
562.	0
563.	0
564.	0
565.	0
566.	0
567.	0
568.	0
569.	0
570.	0
571.	0
572.	0
573.	0
574.	0
575.	0
576.	0
577.	0
578.	0
579.	0
580.	0
581.	0
582.	0
583.	101
584.	101
585.	101
586.	101
587.	101
588.	101
589.	101
590.	101
591.	110
592.	110
593.	110
594.	110
595.	110
596.	110
597.	110
598.	110
599.	110
600.	100
601.	100
602.	100
603.	100
604.	100
605.	100
606.	100
607.	100
608.	100
609.	100
610.	100
611.	100
612.	100
613.	100
614.	100
615.	100
616.	100
617.	100
618.	100
619.	100
620.	100
621.	100
622.	100
623.	100
624.	100
625.	110
626.	110
627.	110
628.	110
629.	110
630.	110
631.	110
632.	110
633.	101
634.	101
635.	101
636.	101
637.	101
638.	101
639.	101
640.	101
641.	0
642.	0
643.	0
644.	0
645.	0
646.	0
647.	0
648.	0
649.	1
650.	1
651.	1
652.	1
653.	1
654.	1
655.	1
656.	1
657.	1
658.	111
659.	111
660.	111
661.	111
662.	111
663.	111
664.	111
665.	111
666.	111
667.	111
668.	111
669.	111
670.	111
671.	111
672.	111
673.	111
674.	110
675.	110
676.	110
677.	110
678.	110
679.	110
680.	110
681.	110
682.	110
683.	100
684.	100
685.	100
686.	100
687.	100
688.	100
689.	100
690.	100
691.	100
692.	100
693.	100
694.	100
695.	100
696.	100
697.	100
698.	100
699.	100
700.	100
701.	100
702.	100
703.	100
704.	100
705.	100
706.	100
707.	100
708.	100
709.	100
710.	100
711.	100
712.	100
713.	100
714.	100
715.	100
716.	100
717.	100
718.	100
719.	100
720.	100
721.	100
722.	100
723.	100
724.	100
725.	100
726.	100
727.	100
728.	100
729.	100
730.	100
731.	100
732.	0
733.	0
734.	0
735.	0
736.	0
737.	0
738.	0
739.	0
740.	0
741.	0
742.	0
743.	0
744.	0
745.	0
746.	0
747.	0
748.	0
749.	0
750.	0
751.	0
752.	0
753.	0
754.	0
755.	0
756.	0
757.	0
758.	0
759.	0
760.	0
761.	0
762.	0
763.	0
764.	0
765.	0
766.	100
767.	100
768.	100
769.	100
770.	100
771.	100
772.	100
773.	100
774.	1100
775.	1100
776.	1100
777.	1100
778.	1100
779.	1100
780.	1100
781.	1100
782.	1100
783.	1100
784.	1100
785.	1100
786.	1100
787.	1100
788.	1100
789.	1100
790.	100
791.	100
792.	100
793.	100
794.	100
795.	100
796.	100
797.	100
798.	100
799.	110
800.	110
801.	110
802.	110
803.	110
804.	110
805.	110
806.	110
807.	0
808.	0
809.	0
810.	0
811.	0
812.	0
813.	0
814.	0
815.	0
816.	0
817.	0
818.	0
819.	0
820.	0
821.	0
822.	0
823.	0
824.	0
825.	0
826.	0
827.	0
828.	0
829.	0
830.	0
831.	0
832.	10
833.	10
834.	10
835.	10
836.	10
837.	10
838.	10
839.	10
840.	110
841.	110
842.	110
843.	110
844.	110
845.	110
846.	110
847.	110
848.	110
849.	110
850.	110
851.	110
852.	110
853.	110
854.	110
855.	110
856.	110
857.	10
858.	10
859.	10
860.	10
861.	10
862.	10
863.	10
864.	10
865.	0
866.	0
867.	0
868.	0
869.	0
870.	0
871.	0
872.	0
873.	0
874.	0
875.	0
876.	0
877.	0
878.	0
879.	0
880.	0
881.	0
882.	0
883.	0
884.	0
885.	0
886.	0
887.	0
888.	0
889.	0
890.	10
891.	10
892.	10
893.	10
894.	10
895.	10
896.	10
897.	10
898.	110
899.	110
900.	110
901.	110
902.	110
903.	110
904.	110
905.	110
906.	110
907.	110
908.	110
909.	110
910.	110
911.	110
912.	110
913.	110
914.	110
915.	0
916.	0
917.	0
918.	0
919.	0
920.	0
921.	0
922.	0
923.	0
924.	0
925.	0
926.	0
927.	0
928.	0
929.	0
930.	0
931.	0
932.	0
933.	0
934.	0
935.	0
936.	0
937.	0
938.	0
939.	0
940.	111
941.	111
942.	111
943.	111
944.	111
945.	111
946.	111
947.	111
948.	110
949.	110
950.	110
951.	110
952.	110
953.	110
954.	110
955.	110
956.	110
957.	110
958.	110
959.	110
960.	110
961.	110
962.	110
963.	110
964.	110
965.	110
966.	110
967.	110
968.	110
969.	110
970.	110
971.	110
972.	110
973.	10
974.	10
975.	10
976.	10
977.	10
978.	10
979.	10
980.	10
981.	0
982.	0
983.	0
984.	0
985.	0
986.	0
987.	0
988.	0
989.	0
990.	0
991.	0
992.	0
993.	0
994.	0
995.	0
996.	0
997.	0
998.	0
999.	0
